ghi,dni,dhi,air_temp,period_end,period,power,power_p10,power_p90
736,575,244,37,2026-07-15 14:05:00,PT5M,,,
726,571,242,37,2026-07-15 14:10:00,PT5M,,,
716,568,241,37,2026-07-15 14:15:00,PT5M,,,
705,564,239,37,2026-07-15 14:20:00,PT5M,,,
693,560,237,37,2026-07-15 14:25:00,PT5M,,,
681,555,235,37,2026-07-15 14:30:00,PT5M,,,
668,548,234,37,2026-07-15 14:35:00,PT5M,,,
654,538,234,37,2026-07-15 14:40:00,PT5M,,,
639,528,233,37,2026-07-15 14:45:00,PT5M,,,
624,518,233,37,2026-07-15 14:50:00,PT5M,,,
609,508,232,36,2026-07-15 14:55:00,PT5M,,,
594,498,231,36,2026-07-15 15:00:00,PT5M,,,
578,488,229,36,2026-07-15 15:05:00,PT5M,,,
563,478,227,36,2026-07-15 15:10:00,PT5M,,,
548,469,225,36,2026-07-15 15:15:00,PT5M,,,
532,460,223,36,2026-07-15 15:20:00,PT5M,,,
516,451,220,36,2026-07-15 15:25:00,PT5M,,,
501,441,217,35,2026-07-15 15:30:00,PT5M,,,
485,432,213,35,2026-07-15 15:35:00,PT5M,,,
469,424,210,35,2026-07-15 15:40:00,PT5M,,,
454,416,206,35,2026-07-15 15:45:00,PT5M,,,
438,408,201,35,2026-07-15 15:50:00,PT5M,,,
422,399,197,35,2026-07-15 15:55:00,PT5M,,,
405,389,193,35,2026-07-15 16:00:00,PT5M,,,
389,379,188,34,2026-07-15 16:05:00,PT5M,,,
373,369,184,34,2026-07-15 16:10:00,PT5M,,,
356,358,179,34,2026-07-15 16:15:00,PT5M,,,
339,347,174,34,2026-07-15 16:20:00,PT5M,,,
323,335,168,34,2026-07-15 16:25:00,PT5M,,,
306,323,163,34,2026-07-15 16:30:00,PT5M,,,
289,311,158,34,2026-07-15 16:35:00,PT5M,,,
273,299,152,33,2026-07-15 16:40:00,PT5M,,,
256,286,146,33,2026-07-15 16:45:00,PT5M,,,
239,272,140,33,2026-07-15 16:50:00,PT5M,,,
223,258,133,33,2026-07-15 16:55:00,PT5M,,,
207,243,127,33,2026-07-15 17:00:00,PT5M,,,
190,227,120,33,2026-07-15 17:05:00,PT5M,,,
174,210,113,33,2026-07-15 17:10:00,PT5M,,,
158,192,106,32,2026-07-15 17:15:00,PT5M,,,
142,171,99,32,2026-07-15 17:20:00,PT5M,,,
126,145,92,32,2026-07-15 17:25:00,PT5M,,,
110,119,85,32,2026-07-15 17:30:00,PT5M,,,
95,94,77,32,2026-07-15 17:35:00,PT5M,,,
81,70,69,32,2026-07-15 17:40:00,PT5M,,,
68,45,61,31,2026-07-15 17:45:00,PT5M,,,
56,20,53,31,2026-07-15 17:50:00,PT5M,,,
45,0,45,31,2026-07-15 17:55:00,PT5M,,,
34,0,34,31,2026-07-15 18:00:00,PT5M,,,
25,0,25,31,2026-07-15 18:05:00,PT5M,,,
17,0,17,31,2026-07-15 18:10:00,PT5M,,,
9,0,9,31,2026-07-15 18:15:00,PT5M,,,
3,0,3,30,2026-07-15 18:20:00,PT5M,,,
0,0,0,30,2026-07-15 18:25:00,PT5M,,,
0,0,0,30,2026-07-15 18:30:00,PT5M,,,
0,0,0,30,2026-07-15 18:35:00,PT5M,,,
0,0,0,30,2026-07-15 18:40:00,PT5M,,,
0,0,0,30,2026-07-15 18:45:00,PT5M,,,
0,0,0,30,2026-07-15 18:50:00,PT5M,,,
0,0,0,29,2026-07-15 18:55:00,PT5M,,,
0,0,0,29,2026-07-15 19:00:00,PT5M,,,
0,0,0,29,2026-07-15 19:05:00,PT5M,,,
0,0,0,29,2026-07-15 19:10:00,PT5M,,,
0,0,0,29,2026-07-15 19:15:00,PT5M,,,
0,0,0,29,2026-07-15 19:20:00,PT5M,,,
0,0,0,29,2026-07-15 19:25:00,PT5M,,,
0,0,0,28,2026-07-15 19:30:00,PT5M,,,
0,0,0,28,2026-07-15 19:35:00,PT5M,,,
0,0,0,28,2026-07-15 19:40:00,PT5M,,,
0,0,0,28,2026-07-15 19:45:00,PT5M,,,
0,0,0,28,2026-07-15 19:50:00,PT5M,,,
0,0,0,28,2026-07-15 19:55:00,PT5M,,,
0,0,0,28,2026-07-15 20:00:00,PT5M,,,
0,0,0,27,2026-07-15 20:05:00,PT5M,,,
0,0,0,27,2026-07-15 20:10:00,PT5M,,,
0,0,0,27,2026-07-15 20:15:00,PT5M,,,
0,0,0,27,2026-07-15 20:20:00,PT5M,,,
0,0,0,27,2026-07-15 20:25:00,PT5M,,,
0,0,0,27,2026-07-15 20:30:00,PT5M,,,
0,0,0,27,2026-07-15 20:35:00,PT5M,,,
0,0,0,26,2026-07-15 20:40:00,PT5M,,,
0,0,0,26,2026-07-15 20:45:00,PT5M,,,
0,0,0,26,2026-07-15 20:50:00,PT5M,,,
0,0,0,26,2026-07-15 20:55:00,PT5M,,,
0,0,0,26,2026-07-15 21:00:00,PT5M,,,
0,0,0,26,2026-07-15 21:05:00,PT5M,,,
0,0,0,26,2026-07-15 21:10:00,PT5M,,,
0,0,0,26,2026-07-15 21:15:00,PT5M,,,
0,0,0,26,2026-07-15 21:20:00,PT5M,,,
0,0,0,26,2026-07-15 21:25:00,PT5M,,,
0,0,0,26,2026-07-15 21:30:00,PT5M,,,
0,0,0,26,2026-07-15 21:35:00,PT5M,,,
0,0,0,26,2026-07-15 21:40:00,PT5M,,,
0,0,0,26,2026-07-15 21:45:00,PT5M,,,
0,0,0,26,2026-07-15 21:50:00,PT5M,,,
0,0,0,25,2026-07-15 21:55:00,PT5M,,,
0,0,0,25,2026-07-15 22:00:00,PT5M,,,
0,0,0,25,2026-07-15 22:05:00,PT5M,,,
0,0,0,25,2026-07-15 22:10:00,PT5M,,,
0,0,0,25,2026-07-15 22:15:00,PT5M,,,
0,0,0,25,2026-07-15 22:20:00,PT5M,,,
0,0,0,25,2026-07-15 22:25:00,PT5M,,,
0,0,0,25,2026-07-15 22:30:00,PT5M,,,
0,0,0,25,2026-07-15 22:35:00,PT5M,,,
0,0,0,25,2026-07-15 22:40:00,PT5M,,,
0,0,0,25,2026-07-15 22:45:00,PT5M,,,
0,0,0,25,2026-07-15 22:50:00,PT5M,,,
0,0,0,25,2026-07-15 22:55:00,PT5M,,,
0,0,0,25,2026-07-15 23:00:00,PT5M,,,
0,0,0,25,2026-07-15 23:05:00,PT5M,,,
0,0,0,24,2026-07-15 23:10:00,PT5M,,,
0,0,0,24,2026-07-15 23:15:00,PT5M,,,
0,0,0,24,2026-07-15 23:20:00,PT5M,,,
0,0,0,24,2026-07-15 23:25:00,PT5M,,,
0,0,0,24,2026-07-15 23:30:00,PT5M,,,
0,0,0,24,2026-07-15 23:35:00,PT5M,,,
0,0,0,24,2026-07-15 23:40:00,PT5M,,,
0,0,0,24,2026-07-15 23:45:00,PT5M,,,
0,0,0,24,2026-07-15 23:50:00,PT5M,,,
0,0,0,24,2026-07-15 23:55:00,PT5M,,,
0,0,0,24,2026-07-16 00:00:00,PT5M,,,
0,0,0,24,2026-07-16 00:05:00,PT5M,,,
0,0,0,24,2026-07-16 00:10:00,PT5M,,,
0,0,0,24,2026-07-16 00:15:00,PT5M,,,
0,0,0,24,2026-07-16 00:20:00,PT5M,,,
0,0,0,24,2026-07-16 00:25:00,PT5M,,,
0,0,0,24,2026-07-16 00:30:00,PT5M,,,
0,0,0,24,2026-07-16 00:35:00,PT5M,,,
0,0,0,24,2026-07-16 00:40:00,PT5M,,,
0,0,0,24,2026-07-16 00:45:00,PT5M,,,
0,0,0,24,2026-07-16 00:50:00,PT5M,,,
0,0,0,24,2026-07-16 00:55:00,PT5M,,,
0,0,0,24,2026-07-16 01:00:00,PT5M,,,
0,0,0,24,2026-07-16 01:05:00,PT5M,,,
0,0,0,24,2026-07-16 01:10:00,PT5M,,,
0,0,0,24,2026-07-16 01:15:00,PT5M,,,
0,0,0,23,2026-07-16 01:20:00,PT5M,,,
0,0,0,23,2026-07-16 01:25:00,PT5M,,,
0,0,0,23,2026-07-16 01:30:00,PT5M,,,
0,0,0,23,2026-07-16 01:35:00,PT5M,,,
0,0,0,23,2026-07-16 01:40:00,PT5M,,,
0,0,0,23,2026-07-16 01:45:00,PT5M,,,
0,0,0,23,2026-07-16 01:50:00,PT5M,,,
0,0,0,23,2026-07-16 01:55:00,PT5M,,,
0,0,0,23,2026-07-16 02:00:00,PT5M,,,
0,0,0,23,2026-07-16 02:05:00,PT5M,,,
0,0,0,23,2026-07-16 02:10:00,PT5M,,,
0,0,0,23,2026-07-16 02:15:00,PT5M,,,
0,0,0,23,2026-07-16 02:20:00,PT5M,,,
0,0,0,23,2026-07-16 02:25:00,PT5M,,,
0,0,0,23,2026-07-16 02:30:00,PT5M,,,
0,0,0,23,2026-07-16 02:35:00,PT5M,,,
0,0,0,23,2026-07-16 02:40:00,PT5M,,,
0,0,0,23,2026-07-16 02:45:00,PT5M,,,
0,0,0,23,2026-07-16 02:50:00,PT5M,,,
0,0,0,23,2026-07-16 02:55:00,PT5M,,,
0,0,0,23,2026-07-16 03:00:00,PT5M,,,
0,0,0,23,2026-07-16 03:05:00,PT5M,,,
0,0,0,23,2026-07-16 03:10:00,PT5M,,,
0,0,0,23,2026-07-16 03:15:00,PT5M,,,
0,0,0,23,2026-07-16 03:20:00,PT5M,,,
0,0,0,23,2026-07-16 03:25:00,PT5M,,,
0,0,0,23,2026-07-16 03:30:00,PT5M,,,
0,0,0,23,2026-07-16 03:35:00,PT5M,,,
0,0,0,23,2026-07-16 03:40:00,PT5M,,,
0,0,0,23,2026-07-16 03:45:00,PT5M,,,
0,0,0,23,2026-07-16 03:50:00,PT5M,,,
0,0,0,23,2026-07-16 03:55:00,PT5M,,,
0,0,0,23,2026-07-16 04:00:00,PT5M,,,
0,0,0,23,2026-07-16 04:05:00,PT5M,,,
0,0,0,23,2026-07-16 04:10:00,PT5M,,,
0,0,0,23,2026-07-16 04:15:00,PT5M,,,
0,0,0,23,2026-07-16 04:20:00,PT5M,,,
0,0,0,23,2026-07-16 04:25:00,PT5M,,,
0,0,0,23,2026-07-16 04:30:00,PT5M,,,
0,0,0,23,2026-07-16 04:35:00,PT5M,,,
0,0,0,23,2026-07-16 04:40:00,PT5M,,,
0,0,0,23,2026-07-16 04:45:00,PT5M,,,
0,0,0,23,2026-07-16 04:50:00,PT5M,,,
0,0,0,23,2026-07-16 04:55:00,PT5M,,,
0,0,0,23,2026-07-16 05:00:00,PT5M,,,
0,0,0,23,2026-07-16 05:05:00,PT5M,,,
0,0,0,23,2026-07-16 05:10:00,PT5M,,,
0,0,0,23,2026-07-16 05:15:00,PT5M,,,
0,0,0,22,2026-07-16 05:20:00,PT5M,,,
0,0,0,22,2026-07-16 05:25:00,PT5M,,,
0,0,0,22,2026-07-16 05:30:00,PT5M,,,
0,0,0,23,2026-07-16 05:35:00,PT5M,,,
0,0,0,23,2026-07-16 05:40:00,PT5M,,,
0,0,0,23,2026-07-16 05:45:00,PT5M,,,
0,0,0,23,2026-07-16 05:50:00,PT5M,,,
0,0,0,23,2026-07-16 05:55:00,PT5M,,,
0,0,0,23,2026-07-16 06:00:00,PT5M,,,
4,0,4,24,2026-07-16 06:05:00,PT5M,,,
12,4,12,24,2026-07-16 06:10:00,PT5M,,,
21,20,19,24,2026-07-16 06:15:00,PT5M,,,
31,52,27,24,2026-07-16 06:20:00,PT5M,,,
43,95,34,24,2026-07-16 06:25:00,PT5M,,,
56,132,40,24,2026-07-16 06:30:00,PT5M,,,
70,168,47,25,2026-07-16 06:35:00,PT5M,,,
85,204,53,25,2026-07-16 06:40:00,PT5M,,,
100,238,59,25,2026-07-16 06:45:00,PT5M,,,
117,271,64,25,2026-07-16 06:50:00,PT5M,,,
134,302,70,25,2026-07-16 06:55:00,PT5M,,,
152,331,74,26,2026-07-16 07:00:00,PT5M,,,
170,358,79,26,2026-07-16 07:05:00,PT5M,,,
188,383,84,26,2026-07-16 07:10:00,PT5M,,,
207,407,88,26,2026-07-16 07:15:00,PT5M,,,
225,429,92,26,2026-07-16 07:20:00,PT5M,,,
244,449,96,26,2026-07-16 07:25:00,PT5M,,,
263,469,99,27,2026-07-16 07:30:00,PT5M,,,
282,487,103,27,2026-07-16 07:35:00,PT5M,,,
301,504,106,27,2026-07-16 07:40:00,PT5M,,,
320,520,109,27,2026-07-16 07:45:00,PT5M,,,
339,535,112,27,2026-07-16 07:50:00,PT5M,,,
358,549,115,27,2026-07-16 07:55:00,PT5M,,,
377,563,117,28,2026-07-16 08:00:00,PT5M,,,
396,576,120,28,2026-07-16 08:05:00,PT5M,,,
415,589,122,28,2026-07-16 08:10:00,PT5M,,,
433,601,124,28,2026-07-16 08:15:00,PT5M,,,
452,613,126,28,2026-07-16 08:20:00,PT5M,,,
470,624,128,28,2026-07-16 08:25:00,PT5M,,,
488,635,129,29,2026-07-16 08:30:00,PT5M,,,
506,645,131,29,2026-07-16 08:35:00,PT5M,,,
524,654,133,29,2026-07-16 08:40:00,PT5M,,,
541,663,134,29,2026-07-16 08:45:00,PT5M,,,
558,672,135,29,2026-07-16 08:50:00,PT5M,,,
575,680,136,30,2026-07-16 08:55:00,PT5M,,,
591,688,137,30,2026-07-16 09:00:00,PT5M,,,
608,695,139,30,2026-07-16 09:05:00,PT5M,,,
623,701,140,30,2026-07-16 09:10:00,PT5M,,,
639,707,141,30,2026-07-16 09:15:00,PT5M,,,
654,713,143,31,2026-07-16 09:20:00,PT5M,,,
669,718,144,31,2026-07-16 09:25:00,PT5M,,,
683,723,145,31,2026-07-16 09:30:00,PT5M,,,
697,728,146,31,2026-07-16 09:35:00,PT5M,,,
711,733,147,31,2026-07-16 09:40:00,PT5M,,,
725,737,148,32,2026-07-16 09:45:00,PT5M,,,
738,741,149,32,2026-07-16 09:50:00,PT5M,,,
750,745,150,32,2026-07-16 09:55:00,PT5M,,,
763,749,151,32,2026-07-16 10:00:00,PT5M,,,
774,752,152,32,2026-07-16 10:05:00,PT5M,,,
786,756,152,33,2026-07-16 10:10:00,PT5M,,,
797,759,153,33,2026-07-16 10:15:00,PT5M,,,
808,762,154,33,2026-07-16 10:20:00,PT5M,,,
818,765,154,33,2026-07-16 10:25:00,PT5M,,,
828,768,155,33,2026-07-16 10:30:00,PT5M,,,
812,706,188,34,2026-07-16 10:35:00,PT5M,,,
820,706,190,34,2026-07-16 10:40:00,PT5M,,,
827,706,191,34,2026-07-16 10:45:00,PT5M,,,
834,706,193,34,2026-07-16 10:50:00,PT5M,,,
841,706,195,34,2026-07-16 10:55:00,PT5M,,,
847,706,196,34,2026-07-16 11:00:00,PT5M,,,
853,706,198,35,2026-07-16 11:05:00,PT5M,,,
858,706,200,35,2026-07-16 11:10:00,PT5M,,,
862,705,201,35,2026-07-16 11:15:00,PT5M,,,
867,704,203,35,2026-07-16 11:20:00,PT5M,,,
870,703,204,35,2026-07-16 11:25:00,PT5M,,,
873,702,206,36,2026-07-16 11:30:00,PT5M,,,
877,702,207,36,2026-07-16 11:35:00,PT5M,,,
880,703,207,36,2026-07-16 11:40:00,PT5M,,,
883,704,207,36,2026-07-16 11:45:00,PT5M,,,
885,705,207,36,2026-07-16 11:50:00,PT5M,,,
887,706,207,36,2026-07-16 11:55:00,PT5M,,,
889,706,207,36,2026-07-16 12:00:00,PT5M,,,
889,706,207,36,2026-07-16 12:05:00,PT5M,,,
889,705,208,36,2026-07-16 12:10:00,PT5M,,,
889,705,208,36,2026-07-16 12:15:00,PT5M,,,
888,704,209,36,2026-07-16 12:20:00,PT5M,,,
887,702,209,36,2026-07-16 12:25:00,PT5M,,,
885,701,209,36,2026-07-16 12:30:00,PT5M,,,
882,698,210,36,2026-07-16 12:35:00,PT5M,,,
878,694,212,36,2026-07-16 12:40:00,PT5M,,,
874,689,214,36,2026-07-16 12:45:00,PT5M,,,
869,685,215,36,2026-07-16 12:50:00,PT5M,,,
863,680,217,36,2026-07-16 12:55:00,PT5M,,,
857,675,218,36,2026-07-16 13:00:00,PT5M,,,
851,670,220,36,2026-07-16 13:05:00,PT5M,,,
845,666,220,36,2026-07-16 13:10:00,PT5M,,,
838,661,221,36,2026-07-16 13:15:00,PT5M,,,
830,656,222,36,2026-07-16 13:20:00,PT5M,,,
822,652,223,36,2026-07-16 13:25:00,PT5M,,,
814,646,223,37,2026-07-16 13:30:00,PT5M,,,
806,643,223,37,2026-07-16 13:35:00,PT5M,,,
798,640,222,37,2026-07-16 13:40:00,PT5M,,,
789,637,221,37,2026-07-16 13:45:00,PT5M,,,
780,634,220,37,2026-07-16 13:50:00,PT5M,,,
771,631,219,37,2026-07-16 13:55:00,PT5M,,,
761,627,218,37,2026-07-16 14:00:00,PT5M,,,
751,624,216,37,2026-07-16 14:05:00,PT5M,,,
741,620,215,37,2026-07-16 14:10:00,PT5M,,,
730,616,214,37,2026-07-16 14:15:00,PT5M,,,
719,612,212,37,2026-07-16 14:20:00,PT5M,,,
707,608,211,37,2026-07-16 14:25:00,PT5M,,,
695,603,209,37,2026-07-16 14:30:00,PT5M,,,
682,596,209,37,2026-07-16 14:35:00,PT5M,,,
668,588,208,37,2026-07-16 14:40:00,PT5M,,,
654,580,207,37,2026-07-16 14:45:00,PT5M,,,
639,572,207,36,2026-07-16 14:50:00,PT5M,,,
625,564,206,36,2026-07-16 14:55:00,PT5M,,,
610,555,205,36,2026-07-16 15:00:00,PT5M,,,
595,546,203,36,2026-07-16 15:05:00,PT5M,,,
579,537,202,36,2026-07-16 15:10:00,PT5M,,,
564,529,200,36,2026-07-16 15:15:00,PT5M,,,
549,521,198,36,2026-07-16 15:20:00,PT5M,,,
533,512,196,35,2026-07-16 15:25:00,PT5M,,,
518,503,194,35,2026-07-16 15:30:00,PT5M,,,
501,492,192,35,2026-07-16 15:35:00,PT5M,,,
483,478,190,35,2026-07-16 15:40:00,PT5M,,,
466,465,189,35,2026-07-16 15:45:00,PT5M,,,
448,451,187,35,2026-07-16 15:50:00,PT5M,,,
430,436,184,35,2026-07-16 15:55:00,PT5M,,,
412,421,182,35,2026-07-16 16:00:00,PT5M,,,
395,406,179,34,2026-07-16 16:05:00,PT5M,,,
377,391,176,34,2026-07-16 16:10:00,PT5M,,,
359,376,173,34,2026-07-16 16:15:00,PT5M,,,
341,360,169,34,2026-07-16 16:20:00,PT5M,,,
323,344,165,34,2026-07-16 16:25:00,PT5M,,,
305,327,161,34,2026-07-16 16:30:00,PT5M,,,
288,311,156,34,2026-07-16 16:35:00,PT5M,,,
271,296,151,33,2026-07-16 16:40:00,PT5M,,,
254,281,145,33,2026-07-16 16:45:00,PT5M,,,
237,265,139,33,2026-07-16 16:50:00,PT5M,,,
220,248,133,33,2026-07-16 16:55:00,PT5M,,,
203,230,127,33,2026-07-16 17:00:00,PT5M,,,
187,213,120,33,2026-07-16 17:05:00,PT5M,,,
170,195,114,33,2026-07-16 17:10:00,PT5M,,,
155,177,106,32,2026-07-16 17:15:00,PT5M,,,
139,156,99,32,2026-07-16 17:20:00,PT5M,,,
123,130,92,32,2026-07-16 17:25:00,PT5M,,,
107,104,85,32,2026-07-16 17:30:00,PT5M,,,
92,78,77,32,2026-07-16 17:35:00,PT5M,,,
78,51,70,32,2026-07-16 17:40:00,PT5M,,,
65,25,61,32,2026-07-16 17:45:00,PT5M,,,
53,0,53,31,2026-07-16 17:50:00,PT5M,,,
42,0,42,31,2026-07-16 17:55:00,PT5M,,,
32,0,32,31,2026-07-16 18:00:00,PT5M,,,
23,0,23,31,2026-07-16 18:05:00,PT5M,,,
16,0,16,31,2026-07-16 18:10:00,PT5M,,,
9,0,9,31,2026-07-16 18:15:00,PT5M,,,
3,0,3,31,2026-07-16 18:20:00,PT5M,,,
0,0,0,30,2026-07-16 18:25:00,PT5M,,,
0,0,0,30,2026-07-16 18:30:00,PT5M,,,
0,0,0,30,2026-07-16 18:35:00,PT5M,,,
0,0,0,30,2026-07-16 18:40:00,PT5M,,,
0,0,0,30,2026-07-16 18:45:00,PT5M,,,
0,0,0,30,2026-07-16 18:50:00,PT5M,,,
0,0,0,30,2026-07-16 18:55:00,PT5M,,,
0,0,0,29,2026-07-16 19:00:00,PT5M,,,
0,0,0,29,2026-07-16 19:05:00,PT5M,,,
0,0,0,29,2026-07-16 19:10:00,PT5M,,,
0,0,0,29,2026-07-16 19:15:00,PT5M,,,
0,0,0,29,2026-07-16 19:20:00,PT5M,,,
0,0,0,29,2026-07-16 19:25:00,PT5M,,,
0,0,0,28,2026-07-16 19:30:00,PT5M,,,
0,0,0,28,2026-07-16 19:35:00,PT5M,,,
0,0,0,28,2026-07-16 19:40:00,PT5M,,,
0,0,0,28,2026-07-16 19:45:00,PT5M,,,
0,0,0,28,2026-07-16 19:50:00,PT5M,,,
0,0,0,28,2026-07-16 19:55:00,PT5M,,,
0,0,0,28,2026-07-16 20:00:00,PT5M,,,
0,0,0,27,2026-07-16 20:05:00,PT5M,,,
0,0,0,27,2026-07-16 20:10:00,PT5M,,,
0,0,0,27,2026-07-16 20:15:00,PT5M,,,
0,0,0,27,2026-07-16 20:20:00,PT5M,,,
0,0,0,27,2026-07-16 20:25:00,PT5M,,,
0,0,0,27,2026-07-16 20:30:00,PT5M,,,
0,0,0,27,2026-07-16 20:35:00,PT5M,,,
0,0,0,27,2026-07-16 20:40:00,PT5M,,,
0,0,0,27,2026-07-16 20:45:00,PT5M,,,
0,0,0,26,2026-07-16 20:50:00,PT5M,,,
0,0,0,26,2026-07-16 20:55:00,PT5M,,,
0,0,0,26,2026-07-16 21:00:00,PT5M,,,
0,0,0,26,2026-07-16 21:05:00,PT5M,,,
0,0,0,26,2026-07-16 21:10:00,PT5M,,,
0,0,0,26,2026-07-16 21:15:00,PT5M,,,
0,0,0,26,2026-07-16 21:20:00,PT5M,,,
0,0,0,26,2026-07-16 21:25:00,PT5M,,,
0,0,0,26,2026-07-16 21:30:00,PT5M,,,
0,0,0,26,2026-07-16 21:35:00,PT5M,,,
0,0,0,26,2026-07-16 21:40:00,PT5M,,,
0,0,0,26,2026-07-16 21:45:00,PT5M,,,
0,0,0,26,2026-07-16 21:50:00,PT5M,,,
0,0,0,26,2026-07-16 21:55:00,PT5M,,,
0,0,0,26,2026-07-16 22:00:00,PT5M,,,
0,0,0,26,2026-07-16 22:05:00,PT5M,,,
0,0,0,26,2026-07-16 22:10:00,PT5M,,,
0,0,0,26,2026-07-16 22:15:00,PT5M,,,
0,0,0,26,2026-07-16 22:20:00,PT5M,,,
0,0,0,26,2026-07-16 22:25:00,PT5M,,,
0,0,0,26,2026-07-16 22:30:00,PT5M,,,
0,0,0,26,2026-07-16 22:35:00,PT5M,,,
0,0,0,26,2026-07-16 22:40:00,PT5M,,,
0,0,0,25,2026-07-16 22:45:00,PT5M,,,
0,0,0,25,2026-07-16 22:50:00,PT5M,,,
0,0,0,25,2026-07-16 22:55:00,PT5M,,,
0,0,0,25,2026-07-16 23:00:00,PT5M,,,
0,0,0,25,2026-07-16 23:05:00,PT5M,,,
0,0,0,25,2026-07-16 23:10:00,PT5M,,,
0,0,0,25,2026-07-16 23:15:00,PT5M,,,
0,0,0,25,2026-07-16 23:20:00,PT5M,,,
0,0,0,25,2026-07-16 23:25:00,PT5M,,,
0,0,0,25,2026-07-16 23:30:00,PT5M,,,
0,0,0,25,2026-07-16 23:35:00,PT5M,,,
0,0,0,25,2026-07-16 23:40:00,PT5M,,,
0,0,0,25,2026-07-16 23:45:00,PT5M,,,
0,0,0,25,2026-07-16 23:50:00,PT5M,,,
0,0,0,25,2026-07-16 23:55:00,PT5M,,,
0,0,0,25,2026-07-17 00:00:00,PT5M,,,
0,0,0,25,2026-07-17 00:05:00,PT5M,,,
0,0,0,25,2026-07-17 00:10:00,PT5M,,,
0,0,0,25,2026-07-17 00:15:00,PT5M,,,
0,0,0,25,2026-07-17 00:20:00,PT5M,,,
0,0,0,25,2026-07-17 00:25:00,PT5M,,,
0,0,0,25,2026-07-17 00:30:00,PT5M,,,
0,0,0,25,2026-07-17 00:35:00,PT5M,,,
0,0,0,25,2026-07-17 00:40:00,PT5M,,,
0,0,0,25,2026-07-17 00:45:00,PT5M,,,
0,0,0,25,2026-07-17 00:50:00,PT5M,,,
0,0,0,25,2026-07-17 00:55:00,PT5M,,,
0,0,0,25,2026-07-17 01:00:00,PT5M,,,
0,0,0,25,2026-07-17 01:05:00,PT5M,,,
0,0,0,25,2026-07-17 01:10:00,PT5M,,,
0,0,0,25,2026-07-17 01:15:00,PT5M,,,
0,0,0,25,2026-07-17 01:20:00,PT5M,,,
0,0,0,25,2026-07-17 01:25:00,PT5M,,,
0,0,0,25,2026-07-17 01:30:00,PT5M,,,
0,0,0,25,2026-07-17 01:35:00,PT5M,,,
0,0,0,25,2026-07-17 01:40:00,PT5M,,,
0,0,0,25,2026-07-17 01:45:00,PT5M,,,
0,0,0,25,2026-07-17 01:50:00,PT5M,,,
0,0,0,24,2026-07-17 01:55:00,PT5M,,,
0,0,0,24,2026-07-17 02:00:00,PT5M,,,
0,0,0,24,2026-07-17 02:05:00,PT5M,,,
0,0,0,24,2026-07-17 02:10:00,PT5M,,,
0,0,0,24,2026-07-17 02:15:00,PT5M,,,
0,0,0,24,2026-07-17 02:20:00,PT5M,,,
0,0,0,24,2026-07-17 02:25:00,PT5M,,,
0,0,0,24,2026-07-17 02:30:00,PT5M,,,
0,0,0,24,2026-07-17 02:35:00,PT5M,,,
0,0,0,24,2026-07-17 02:40:00,PT5M,,,
0,0,0,24,2026-07-17 02:45:00,PT5M,,,
0,0,0,24,2026-07-17 02:50:00,PT5M,,,
0,0,0,24,2026-07-17 02:55:00,PT5M,,,
0,0,0,24,2026-07-17 03:00:00,PT5M,,,
0,0,0,24,2026-07-17 03:05:00,PT5M,,,
0,0,0,24,2026-07-17 03:10:00,PT5M,,,
0,0,0,24,2026-07-17 03:15:00,PT5M,,,
0,0,0,24,2026-07-17 03:20:00,PT5M,,,
0,0,0,24,2026-07-17 03:25:00,PT5M,,,
0,0,0,24,2026-07-17 03:30:00,PT5M,,,
0,0,0,24,2026-07-17 03:35:00,PT5M,,,
0,0,0,24,2026-07-17 03:40:00,PT5M,,,
0,0,0,24,2026-07-17 03:45:00,PT5M,,,
0,0,0,24,2026-07-17 03:50:00,PT5M,,,
0,0,0,24,2026-07-17 03:55:00,PT5M,,,
0,0,0,24,2026-07-17 04:00:00,PT5M,,,
0,0,0,24,2026-07-17 04:05:00,PT5M,,,
0,0,0,24,2026-07-17 04:10:00,PT5M,,,
0,0,0,24,2026-07-17 04:15:00,PT5M,,,
0,0,0,24,2026-07-17 04:20:00,PT5M,,,
0,0,0,24,2026-07-17 04:25:00,PT5M,,,
0,0,0,24,2026-07-17 04:30:00,PT5M,,,
0,0,0,24,2026-07-17 04:35:00,PT5M,,,
0,0,0,24,2026-07-17 04:40:00,PT5M,,,
0,0,0,24,2026-07-17 04:45:00,PT5M,,,
0,0,0,24,2026-07-17 04:50:00,PT5M,,,
0,0,0,24,2026-07-17 04:55:00,PT5M,,,
0,0,0,24,2026-07-17 05:00:00,PT5M,,,
0,0,0,24,2026-07-17 05:05:00,PT5M,,,
0,0,0,24,2026-07-17 05:10:00,PT5M,,,
0,0,0,24,2026-07-17 05:15:00,PT5M,,,
0,0,0,24,2026-07-17 05:20:00,PT5M,,,
0,0,0,24,2026-07-17 05:25:00,PT5M,,,
0,0,0,24,2026-07-17 05:30:00,PT5M,,,
0,0,0,25,2026-07-17 05:35:00,PT5M,,,
0,0,0,25,2026-07-17 05:40:00,PT5M,,,
0,0,0,25,2026-07-17 05:45:00,PT5M,,,
0,0,0,25,2026-07-17 05:50:00,PT5M,,,
0,0,0,25,2026-07-17 05:55:00,PT5M,,,
0,0,0,25,2026-07-17 06:00:00,PT5M,,,
3,0,3,25,2026-07-17 06:05:00,PT5M,,,
